birth_year,birth_defect_name,sex,residence,birth_defect_count,live_births,prevalence_per_10k_live_births
2001,"Atrioventricular septal defect (Endocardial
cushion defect)",All,"NYS excluding
NYC",47,134112,3.5
2001,Pulmonary valve atresia and stenosis,All,"NYS excluding
NYC",93,134112,6.93
2001,Pulmonary valve atresia,All,"NYS excluding
NYC",7,134112,0.52
2001,Tricuspid valve atresia and stenosis,All,"NYS excluding
NYC",4,134112,0.3
2001,Tricuspid valve atresia,All,"NYS excluding
NYC",4,134112,0.3
2001,Ebstein anomaly,All,"NYS excluding
NYC",10,134112,0.75
2001,Aortic valve stenosis,All,"NYS excluding
NYC",26,134112,1.94
2001,Hypoplastic left heart syndrome,All,"NYS excluding
NYC",30,134112,2.24
2001,Coarctation of the aorta,All,"NYS excluding
NYC",52,134112,3.88
2001,Total anomalous pulmonary venous connection,All,"NYS excluding
NYC",4,134112,0.3
2001,Cleft palate alone,All,"NYS excluding
NYC",97,134112,7.23
2001,Choanal atresia,All,"NYS excluding
NYC",25,134112,1.86
2001,Esophageal atresia/tracheoesophageal fistula,All,"NYS excluding
NYC",34,134112,2.54
2001,Rectal and large intestinal atresia/stenosis,All,"NYS excluding
NYC",60,134112,4.47
2001,Biliary atresia,All,"NYS excluding
NYC",18,134112,1.34
2001,Renal agenesis/hypoplasia,All,"NYS excluding
NYC",47,134112,3.5
2001,Bladder exstrophy,All,"NYS excluding
NYC",4,134112,0.3
2001,Gastroschisis,All,"NYS excluding
NYC",20,134112,1.49
2001,Omphalocele,All,"NYS excluding
NYC",23,134112,1.71
2001,Diaphragmatic hernia,All,"NYS excluding
NYC",14,134112,1.04
2001,Trisomy 13,All,"NYS excluding
NYC",8,134112,0.6
2001,Trisomy 21 (Down syndrome),All,"NYS excluding
NYC",168,134112,12.53
2001,Trisomy 18,All,"NYS excluding
NYC",11,134112,0.82
2001,Hypospadias,All,"NYS excluding
NYC",513,134112,38.25
2001,Turner syndrome,All,"NYS excluding
NYC",9,134112,0.67
2001,Deletion 22q11.2,All,"NYS excluding
NYC",10,134112,0.75
2001,Limb deficiencies (reduction defects),All,"NYS excluding
NYC",41,134112,3.06
2001,Craniosynostosis,All,"NYS excluding
NYC",43,134112,3.21
2001,Clubfoot,All,"NYS excluding
NYC",155,134112,11.56
2001,Congenital posterior urethral valves,All,"NYS excluding
NYC",8,134112,0.6
2001,Small intestinal atresia/stenosis,All,"NYS excluding
NYC",42,134112,3.13
2001,Cleft lip alone,All,"NYS excluding
NYC",42,134112,3.13
2001,Cleft lip with cleft palate,All,"NYS excluding
NYC",76,134112,5.67
2001,Single ventricle,All,"NYS excluding
NYC",9,134112,0.67
2001,Interrupted aortic arch,All,"NYS excluding
NYC",10,134112,0.75
2001,Double outlet right ventricle,All,"NYS excluding
NYC",42,134112,3.13
2001,Holoprosencephaly,All,"NYS excluding
NYC",5,134112,0.37
2002,Anencephalus,All,NYC,6,117939,0.51
2002,Spina bifida without anencephalus,All,NYC,26,117939,2.2
2002,Encephalocele,All,NYC,4,117939,0.34
2002,Anophthalmia/microphthalmia,All,NYC,11,117939,0.93
2002,Congenital cataract,All,NYC,16,117939,1.36
2002,Anotia/microtia,All,NYC,8,117939,0.68
2002,Common truncus (truncus arteriosus),All,NYC,6,117939,0.51
2002,Transposition of the great arteries (TGA),All,NYC,18,117939,1.53
2002,Dextro-transposition of great arteries (d-TGA),All,NYC,17,117939,1.44
2002,Tetralogy of Fallot,All,NYC,54,117939,4.58
2002,Ventricular septal defect,All,NYC,371,117939,31.46
2002,Atrial septal defect,All,NYC,531,117939,45.02
2002,"Atrioventricular septal defect (Endocardial
cushion defect)",All,NYC,57,117939,4.83
2002,Pulmonary valve atresia and stenosis,All,NYC,68,117939,5.77
2002,Pulmonary valve atresia,All,NYC,1,117939,0.08
2002,Tricuspid valve atresia and stenosis,All,NYC,13,117939,1.1
2002,Tricuspid valve atresia,All,NYC,7,117939,0.59
2002,Ebstein anomaly,All,NYC,6,117939,0.51
2002,Aortic valve stenosis,All,NYC,13,117939,1.1
2002,Hypoplastic left heart syndrome,All,NYC,26,117939,2.2
2002,Coarctation of the aorta,All,NYC,55,117939,4.66
2002,Total anomalous pulmonary venous connection,All,NYC,16,117939,1.36
2002,Cleft palate alone,All,NYC,65,117939,5.51
2002,Choanal atresia,All,NYC,17,117939,1.44
2002,Esophageal atresia/tracheoesophageal fistula,All,NYC,22,117939,1.87
2002,Rectal and large intestinal atresia/stenosis,All,NYC,44,117939,3.73
2002,Biliary atresia,All,NYC,15,117939,1.27
2002,Renal agenesis/hypoplasia,All,NYC,40,117939,3.39
2002,Bladder exstrophy,All,NYC,3,117939,0.25
2002,Gastroschisis,All,NYC,15,117939,1.27
2002,Omphalocele,All,NYC,9,117939,0.76
2002,Diaphragmatic hernia,All,NYC,12,117939,1.02
2002,Trisomy 13,All,NYC,12,117939,1.02
2002,Trisomy 21 (Down syndrome),All,NYC,122,117939,10.34
2002,Trisomy 18,All,NYC,11,117939,0.93
2002,Hypospadias,All,NYC,347,117939,29.42
2002,Turner syndrome,All,NYC,6,117939,0.51
2002,Deletion 22q11.2,All,NYC,7,117939,0.59
2002,Limb deficiencies (reduction defects),All,NYC,25,117939,2.12
2002,Craniosynostosis,All,NYC,23,117939,1.95
2002,Clubfoot,All,NYC,152,117939,12.89
2002,Congenital posterior urethral valves,All,NYC,4,117939,0.34
2002,Small intestinal atresia/stenosis,All,NYC,42,117939,3.56
2002,Cleft lip alone,All,NYC,15,117939,1.27
2002,Cleft lip with cleft palate,All,NYC,54,117939,4.58
2002,Single ventricle,All,NYC,9,117939,0.76
2002,Double outlet right ventricle,All,NYC,41,117939,3.48
2002,Holoprosencephaly,All,NYC,6,117939,0.51
2002,Anencephalus,Male,All,5,128477,0.39
2002,Spina bifida without anencephalus,Male,All,26,128477,2.02
2002,Encephalocele,Male,All,9,128477,0.7
2002,Anophthalmia/microphthalmia,Male,All,15,128477,1.17
2002,Congenital cataract,Male,All,20,128477,1.56
2002,Anotia/microtia,Male,All,7,128477,0.54
2002,Common truncus (truncus arteriosus),Male,All,3,128477,0.23
2002,Transposition of the great arteries (TGA),Male,All,27,128477,2.1
2002,Dextro-transposition of great arteries (d-TGA),Male,All,26,128477,2.02
2002,Tetralogy of Fallot,Male,All,58,128477,4.51
2002,Ventricular septal defect,Male,All,398,128477,30.98
2002,Atrial septal defect,Male,All,409,128477,31.83
2002,"Atrioventricular septal defect (Endocardial
cushion defect)",Male,All,54,128477,4.2
2002,Pulmonary valve atresia and stenosis,Male,All,84,128477,6.54
2002,Pulmonary valve atresia,Male,All,5,128477,0.39
2002,Tricuspid valve atresia and stenosis,Male,All,19,128477,1.48
2002,Tricuspid valve atresia,Male,All,9,128477,0.7
2002,Ebstein anomaly,Male,All,10,128477,0.78
2002,Aortic valve stenosis,Male,All,18,128477,1.4
2002,Hypoplastic left heart syndrome,Male,All,31,128477,2.41
2002,Coarctation of the aorta,Male,All,62,128477,4.83
2002,Total anomalous pulmonary venous connection,Male,All,19,128477,1.48
2002,Cleft palate alone,Male,All,72,128477,5.6
2002,Choanal atresia,Male,All,19,128477,1.48
2002,Esophageal atresia/tracheoesophageal fistula,Male,All,32,128477,2.49
2014,Omphalocele,All,"NYS excluding
NYC",20,120901,1.65
2002,Rectal and large intestinal atresia/stenosis,Male,All,53,128477,4.13
2002,Biliary atresia,Male,All,14,128477,1.09
2002,Renal agenesis/hypoplasia,Male,All,51,128477,3.97
2002,Bladder exstrophy,Male,All,4,128477,0.31
2002,Gastroschisis,Male,All,19,128477,1.48
2002,Omphalocele,Male,All,18,128477,1.4
2002,Diaphragmatic hernia,Male,All,18,128477,1.4
2002,Trisomy 13,Male,All,13,128477,1.01
2002,Trisomy 21 (Down syndrome),Male,All,151,128477,11.75
2002,Trisomy 18,Male,All,7,128477,0.54
2002,Hypospadias,Male,All,861,128477,67.02
2002,Deletion 22q11.2,Male,All,9,128477,0.7
2002,Limb deficiencies (reduction defects),Male,All,43,128477,3.35
2002,Craniosynostosis,Male,All,34,128477,2.65
2002,Clubfoot,Male,All,189,128477,14.71
2002,Congenital posterior urethral valves,Male,All,17,128477,1.32
2002,Small intestinal atresia/stenosis,Male,All,47,128477,3.66
2002,Cleft lip alone,Male,All,29,128477,2.26
2002,Cleft lip with cleft palate,Male,All,89,128477,6.93
2002,Single ventricle,Male,All,12,128477,0.93
2002,Interrupted aortic arch,Male,All,4,128477,0.31
2002,Double outlet right ventricle,Male,All,48,128477,3.74
2002,Holoprosencephaly,Male,All,7,128477,0.54
2002,Anencephalus,Female,All,4,122323,0.33
2002,Spina bifida without anencephalus,Female,All,22,122323,1.8
2002,Encephalocele,Female,All,7,122323,0.57
2002,Anophthalmia/microphthalmia,Female,All,5,122323,0.41
2002,Congenital cataract,Female,All,14,122323,1.14
2002,Anotia/microtia,Female,All,13,122323,1.06
2002,Common truncus (truncus arteriosus),Female,All,9,122323,0.74
2002,Transposition of the great arteries (TGA),Female,All,14,122323,1.14
2002,Dextro-transposition of great arteries (d-TGA),Female,All,14,122323,1.14
2002,Tetralogy of Fallot,Female,All,55,122323,4.5
2002,Ventricular septal defect,Female,All,408,122323,33.35
2002,Atrial septal defect,Female,All,395,122323,32.29
2002,"Atrioventricular septal defect (Endocardial
cushion defect)",Female,All,56,122323,4.58
2002,Pulmonary valve atresia and stenosis,Female,All,84,122323,6.87
2002,Pulmonary valve atresia,Female,All,8,122323,0.65
2002,Tricuspid valve atresia and stenosis,Female,All,8,122323,0.65
2002,Tricuspid valve atresia,Female,All,5,122323,0.41
2002,Ebstein anomaly,Female,All,10,122323,0.82
2002,Aortic valve stenosis,Female,All,12,122323,0.98
2002,Hypoplastic left heart syndrome,Female,All,25,122323,2.04
2002,Coarctation of the aorta,Female,All,52,122323,4.25
2002,Total anomalous pulmonary venous connection,Female,All,12,122323,0.98
2002,Cleft palate alone,Female,All,78,122323,6.38
2002,Choanal atresia,Female,All,25,122323,2.04
2002,Esophageal atresia/tracheoesophageal fistula,Female,All,24,122323,1.96
2002,Rectal and large intestinal atresia/stenosis,Female,All,50,122323,4.09
2002,Biliary atresia,Female,All,11,122323,0.9
2002,Renal agenesis/hypoplasia,Female,All,38,122323,3.11
2002,Bladder exstrophy,Female,All,2,122323,0.16
2002,Gastroschisis,Female,All,21,122323,1.72
2002,Omphalocele,Female,All,10,122323,0.82
2002,Diaphragmatic hernia,Female,All,21,122323,1.72
2002,Trisomy 13,Female,All,8,122323,0.65
2002,Trisomy 21 (Down syndrome),Female,All,129,122323,10.55
2002,Trisomy 18,Female,All,19,122323,1.55
2002,Turner syndrome,Female,All,9,122323,0.74
2002,Deletion 22q11.2,Female,All,5,122323,0.41
2002,Limb deficiencies (reduction defects),Female,All,33,122323,2.7
2002,Craniosynostosis,Female,All,19,122323,1.55
2002,Clubfoot,Female,All,116,122323,9.48
2002,Small intestinal atresia/stenosis,Female,All,51,122323,4.17
2002,Cleft lip alone,Female,All,18,122323,1.47
2002,Cleft lip with cleft palate,Female,All,47,122323,3.84
2002,Single ventricle,Female,All,7,122323,0.57
2002,Interrupted aortic arch,Female,All,4,122323,0.33
2002,Double outlet right ventricle,Female,All,36,122323,2.94
2002,Holoprosencephaly,Female,All,11,122323,0.9
2002,Anencephalus,All,All,9,250806,0.36
2002,Spina bifida without anencephalus,All,All,48,250806,1.91
2002,Encephalocele,All,All,16,250806,0.64
2002,Anophthalmia/microphthalmia,All,All,20,250806,0.8
2002,Congenital cataract,All,All,34,250806,1.36
2002,Anotia/microtia,All,All,20,250806,0.8
2002,Common truncus (truncus arteriosus),All,All,12,250806,0.48
2002,Transposition of the great arteries (TGA),All,All,41,250806,1.63
2002,Dextro-transposition of great arteries (d-TGA),All,All,40,250806,1.59
2002,Tetralogy of Fallot,All,All,113,250806,4.51
2002,Ventricular septal defect,All,All,806,250806,32.14
2002,Atrial septal defect,All,All,804,250806,32.06
2002,"Atrioventricular septal defect (Endocardial
cushion defect)",All,All,110,250806,4.39
2002,Pulmonary valve atresia and stenosis,All,All,168,250806,6.7
2002,Pulmonary valve atresia,All,All,13,250806,0.52
2002,Tricuspid valve atresia and stenosis,All,All,27,250806,1.08
2002,Tricuspid valve atresia,All,All,14,250806,0.56
2002,Ebstein anomaly,All,All,20,250806,0.8
2002,Aortic valve stenosis,All,All,30,250806,1.2
2002,Hypoplastic left heart syndrome,All,All,56,250806,2.23
2002,Coarctation of the aorta,All,All,114,250806,4.55
2002,Total anomalous pulmonary venous connection,All,All,31,250806,1.24
2002,Cleft palate alone,All,All,150,250806,5.98
2002,Choanal atresia,All,All,44,250806,1.75
2002,Esophageal atresia/tracheoesophageal fistula,All,All,56,250806,2.23
2002,Rectal and large intestinal atresia/stenosis,All,All,103,250806,4.11
2002,Biliary atresia,All,All,25,250806,1
2002,Renal agenesis/hypoplasia,All,All,89,250806,3.55
2002,Bladder exstrophy,All,All,6,250806,0.24
2002,Gastroschisis,All,All,40,250806,1.59
2002,Omphalocele,All,All,28,250806,1.12
2002,Diaphragmatic hernia,All,All,39,250806,1.55
2002,Trisomy 13,All,All,21,250806,0.84
2002,Trisomy 21 (Down syndrome),All,All,280,250806,11.16
2002,Trisomy 18,All,All,26,250806,1.04
2002,Hypospadias,All,All,861,250806,34.33
2002,Turner syndrome,All,All,9,250806,0.36
2002,Deletion 22q11.2,All,All,14,250806,0.56
2002,Limb deficiencies (reduction defects),All,All,76,250806,3.03
2002,Craniosynostosis,All,All,53,250806,2.11
2002,Clubfoot,All,All,305,250806,12.16
2002,Congenital posterior urethral valves,All,All,17,250806,0.68
2002,Small intestinal atresia/stenosis,All,All,98,250806,3.91
2002,Cleft lip alone,All,All,47,250806,1.87
2002,Cleft lip with cleft palate,All,All,136,250806,5.42
2002,Single ventricle,All,All,19,250806,0.76
2002,Interrupted aortic arch,All,All,8,250806,0.32
2002,Double outlet right ventricle,All,All,84,250806,3.35
2002,Holoprosencephaly,All,All,18,250806,0.72
2002,Anencephalus,All,"NYS excluding
NYC",3,132867,0.23
2002,Spina bifida without anencephalus,All,"NYS excluding
NYC",22,132867,1.66
2002,Encephalocele,All,"NYS excluding
NYC",12,132867,0.9
2002,Anophthalmia/microphthalmia,All,"NYS excluding
NYC",9,132867,0.68
2002,Congenital cataract,All,"NYS excluding
NYC",18,132867,1.35
2002,Anotia/microtia,All,"NYS excluding
NYC",12,132867,0.9
2002,Common truncus (truncus arteriosus),All,"NYS excluding
NYC",6,132867,0.45
2002,Transposition of the great arteries (TGA),All,"NYS excluding
NYC",23,132867,1.73
2002,Dextro-transposition of great arteries (d-TGA),All,"NYS excluding
NYC",23,132867,1.73
2002,Tetralogy of Fallot,All,"NYS excluding
NYC",59,132867,4.44
2002,Ventricular septal defect,All,"NYS excluding
NYC",435,132867,32.74
2002,Atrial septal defect,All,"NYS excluding
NYC",273,132867,20.55
2002,"Atrioventricular septal defect (Endocardial
cushion defect)",All,"NYS excluding
NYC",53,132867,3.99
2002,Pulmonary valve atresia and stenosis,All,"NYS excluding
NYC",100,132867,7.53
2002,Pulmonary valve atresia,All,"NYS excluding
NYC",12,132867,0.9
2002,Tricuspid valve atresia and stenosis,All,"NYS excluding
NYC",14,132867,1.05
2002,Tricuspid valve atresia,All,"NYS excluding
NYC",7,132867,0.53
2002,Ebstein anomaly,All,"NYS excluding
NYC",14,132867,1.05
2002,Aortic valve stenosis,All,"NYS excluding
NYC",17,132867,1.28
2002,Hypoplastic left heart syndrome,All,"NYS excluding
NYC",30,132867,2.26
2002,Coarctation of the aorta,All,"NYS excluding
NYC",59,132867,4.44
2002,Total anomalous pulmonary venous connection,All,"NYS excluding
NYC",15,132867,1.13
2002,Cleft palate alone,All,"NYS excluding
NYC",85,132867,6.4
2002,Choanal atresia,All,"NYS excluding
NYC",27,132867,2.03
2002,Esophageal atresia/tracheoesophageal fistula,All,"NYS excluding
NYC",34,132867,2.56
2002,Rectal and large intestinal atresia/stenosis,All,"NYS excluding
NYC",59,132867,4.44
2002,Biliary atresia,All,"NYS excluding
NYC",10,132867,0.75
2002,Renal agenesis/hypoplasia,All,"NYS excluding
NYC",49,132867,3.69
2002,Bladder exstrophy,All,"NYS excluding
NYC",3,132867,0.23
2002,Gastroschisis,All,"NYS excluding
NYC",25,132867,1.88
2002,Omphalocele,All,"NYS excluding
NYC",19,132867,1.43
2002,Diaphragmatic hernia,All,"NYS excluding
NYC",27,132867,2.03
2002,Trisomy 13,All,"NYS excluding
NYC",9,132867,0.68
2002,Trisomy 21 (Down syndrome),All,"NYS excluding
NYC",158,132867,11.89
2002,Trisomy 18,All,"NYS excluding
NYC",15,132867,1.13
2002,Hypospadias,All,"NYS excluding
NYC",519,132867,39.06
2002,Turner syndrome,All,"NYS excluding
NYC",5,132867,0.38
2002,Deletion 22q11.2,All,"NYS excluding
NYC",7,132867,0.53
2002,Limb deficiencies (reduction defects),All,"NYS excluding
NYC",51,132867,3.84
2002,Craniosynostosis,All,"NYS excluding
NYC",30,132867,2.26
2002,Clubfoot,All,"NYS excluding
NYC",153,132867,11.52
2002,Congenital posterior urethral valves,All,"NYS excluding
NYC",13,132867,0.98
2002,Small intestinal atresia/stenosis,All,"NYS excluding
NYC",56,132867,4.21
2002,Cleft lip alone,All,"NYS excluding
NYC",32,132867,2.41
2002,Cleft lip with cleft palate,All,"NYS excluding
NYC",82,132867,6.17
2002,Single ventricle,All,"NYS excluding
NYC",10,132867,0.75
2002,Interrupted aortic arch,All,"NYS excluding
NYC",8,132867,0.6
2002,Double outlet right ventricle,All,"NYS excluding
NYC",43,132867,3.24
2002,Holoprosencephaly,All,"NYS excluding
NYC",12,132867,0.9
2003,Anencephalus,All,NYC,4,119469,0.33
2003,Spina bifida without anencephalus,All,NYC,18,119469,1.51
2003,Encephalocele,All,NYC,7,119469,0.59
2003,Anophthalmia/microphthalmia,All,NYC,4,119469,0.33
2003,Congenital cataract,All,NYC,14,119469,1.17
2003,Anotia/microtia,All,NYC,9,119469,0.75
2003,Common truncus (truncus arteriosus),All,NYC,9,119469,0.75
2003,Transposition of the great arteries (TGA),All,NYC,8,119469,0.67
2003,Dextro-transposition of great arteries (d-TGA),All,NYC,8,119469,0.67
2003,Tetralogy of Fallot,All,NYC,66,119469,5.52
2003,Ventricular septal defect,All,NYC,426,119469,35.66
2003,Atrial septal defect,All,NYC,640,119469,53.57
2003,"Atrioventricular septal defect (Endocardial
cushion defect)",All,NYC,36,119469,3.01
2003,Pulmonary valve atresia and stenosis,All,NYC,118,119469,9.88
2003,Pulmonary valve atresia,All,NYC,7,119469,0.59
2003,Tricuspid valve atresia and stenosis,All,NYC,22,119469,1.84
2003,Tricuspid valve atresia,All,NYC,11,119469,0.92
2003,Ebstein anomaly,All,NYC,8,119469,0.67
2003,Aortic valve stenosis,All,NYC,17,119469,1.42
2003,Hypoplastic left heart syndrome,All,NYC,28,119469,2.34
2003,Coarctation of the aorta,All,NYC,51,119469,4.27
2003,Total anomalous pulmonary venous connection,All,NYC,8,119469,0.67
2003,Cleft palate alone,All,NYC,46,119469,3.85
2003,Choanal atresia,All,NYC,15,119469,1.26
2003,Esophageal atresia/tracheoesophageal fistula,All,NYC,32,119469,2.68
2003,Rectal and large intestinal atresia/stenosis,All,NYC,55,119469,4.6
2003,Biliary atresia,All,NYC,13,119469,1.09
2003,Renal agenesis/hypoplasia,All,NYC,26,119469,2.18
2003,Bladder exstrophy,All,NYC,1,119469,0.08
2003,Gastroschisis,All,NYC,17,119469,1.42
2003,Omphalocele,All,NYC,16,119469,1.34
2003,Diaphragmatic hernia,All,NYC,21,119469,1.76
2003,Trisomy 13,All,NYC,10,119469,0.84
2003,Trisomy 21 (Down syndrome),All,NYC,141,119469,11.8
2003,Trisomy 18,All,NYC,12,119469,1
2003,Hypospadias,All,NYC,358,119469,29.97
2003,Turner syndrome,All,NYC,6,119469,0.5
